Link,Title, Price  
https://www.amazon.com//ASUS-Zephyrus-Gaming-GeForce-Moonlight/dp/B088PDB63Z/ref=sr_1_109?keywords=laptop&qid=1653585578&sr=8-109,"ASUS - ROG Zephyrus G14 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - NVIDIA GeForce RTX 2060 - 1TB SSD - Moonlight White","$1,389.00 "
https://www.amazon.com//ASUS-Zephyrus-Gaming-GeForce-Moonlight/dp/B093TX6BLC/ref=sr_1_154?keywords=laptop&qid=1653585587&sr=8-154,"ASUS - ROG Zephyrus 14"" Gaming Laptop - AMD Ryzen 9 - 16GB Memory - GeForce RTX 3060 - 1TB SSD - Moonlight White","$1,359.99 "
https://www.amazon.com//ASUS-Zephyrus-i7-10875H-Thunderbolt-GX502LXS-XS79/dp/B0876MBLTN/ref=sr_1_103?keywords=laptop&qid=1653585578&sr=8-103,"ASUS ROG Zephyrus S15 Gaming Laptop, 300Hz 15.6"" FHD 3ms IPS Level, Intel Core i7-10875H, NVIDIA GeForce RTX 2080 Super, 32GB DDR4, 1TB RAID 0 SSD, Wi-Fi 6, Per-Key RGB, Windows 10 Pro, GX502LXS-XS79","$2,882.41 "
https://www.amazon.com//ConceptD-CC314-72G-72SX-Convertible-i7-10750H-Validated/dp/B0891RM7DM/ref=sr_1_53?keywords=laptop&qid=1653585567&sr=8-53,"Acer ConceptD 3 Ezel CC314-72G-72SX Convertible Creator Laptop, Intel i7-10750H, GeForce GTX 1650 Max-Q, 14"" FHD, Gorilla Glass, Pantone Validated, 100% sRGB, 16GB, 512GB NVMe SSD, Wacom AES 1.0 Pen","$1,499.99 "
https://www.amazon.com//Dell-Alienware-M15-R6-I5-11400H/dp/B09NP6RJ4Z/ref=sr_1_248?keywords=laptop&qid=1653585606&sr=8-248,"Dell Alienware M15 R6 (Latest Model) I5-11400H 6-CORE 256GB SSD 8GB RAM 15.6"" FHD (1920 X 1080) 165Hz RTX 3060 6GB Dark Moon Win 10 (Renewed)","$1,149.99 "
https://www.amazon.com//Dell-Chromebook-3120-Celeron-Storage/dp/B07V1W1T8S/ref=sr_1_24?keywords=laptop&qid=1653585561&sr=8-24,"Dell Touchscreen Chromebook 11 3120 Intel Celeron N2840, 4GB RAM, 16GB eMMC SSD Storage, Chrome OS, Black (Renewed)",$59.99 
https://www.amazon.com//Dell-G15-GeForce-HDMI2-1-Keyboard/dp/B0B1C1RD3S/ref=sr_1_91?keywords=laptop&qid=1653585574&sr=8-91,"2022 Dell G15 15.6"" 120Hz FHD Gaming Laptop 8-Core AMD Ryzen 7 5800H 32GB DDR4 1TB NVMe SSD NVIDIA GeForce RTX 3050TI 4GB GDDR6 Webcam HDMI2.1 WiFi AX BT RJ-45 USB-C Backlit Keyboard Windows 11 Pro","$1,349.00 "
https://www.amazon.com//Dell-G15-i7-11800H-GeForce-Keyboard/dp/B0B1C1VWTZ/ref=sr_1_137?keywords=laptop&qid=1653585584&sr=8-137,"2022 Dell G15 15.6"" 120Hz FHD Gaming Laptop 8-Core Intel i7-11800H 16GB DDR4 1TB NVMe SSD NVIDIA GeForce RTX 3050 4GB GDDR6 Webcam HDMI2.1 WiFi AX BT RJ-45 USB-C Backlit Keyboard Windows 11 Home","$1,299.00 "
https://www.amazon.com//Dell-G3-15-3500-i7-10750H/dp/B089HR6CQP/ref=sr_1_184?keywords=laptop&qid=1653585592&sr=8-184,"Dell Gaming G3 15 3500, 15.6 inch FHD Non-Touch Laptop - Intel Core i7-10750H, 16GB DDR4 RAM, 512GB SSD, NVIDIA GeForce RTX 2060 6GB GDDR6, Windows 10 Home - Black","$1,699.00 "
https://www.amazon.com//Dell-Inspiron-15-6-inch-i5-1135G7-Laptop/dp/B095RZ62BX/ref=sr_1_46?keywords=laptop&qid=1653585564&sr=8-46,Dell Inspiron 15 3000 15.6-inch Full HD 11th Gen Intel Core i5-1135G7 12GB 256GB SSD Laptop,$560.00 
https://www.amazon.com//Dell-Inspiron-15-6-inch-Quad-Core-Windows/dp/B094L3BYRP/ref=sr_1_213?keywords=laptop&qid=1653585597&sr=8-213,Dell Inspiron 15.6-inch Full HD Touch Screen AMD Ryzen 5 3450U Quad-Core 8GB RAM 256GB SSD Windows 10 Laptop,$506.00 
https://www.amazon.com//Dell-Inspiron-15-Touchscreen-i7-1165G7/dp/B09MCX6ZYN/ref=sr_1_47?keywords=laptop&qid=1653585564&sr=8-47,"Dell Inspiron 15 Touchscreen Laptop 2022 Newest, 15.6"" FHD Display, 11th Gen Intel Core i7-1165G7 (up to 4.7 GHz), 16GB RAM, 1TB PCIE SSD, Webcam, Bluetooth 5, HDMI, Windows 11, Black",$885.00 
https://www.amazon.com//Dell-Inspiron-15-Touchscreen-i7-1165G7/dp/B09MCXNNT5/ref=sr_1_279?keywords=laptop&qid=1653585611&sr=8-279,"Dell Inspiron 15 Touchscreen Laptop 2022 Newest, 15.6"" FHD Display, 11th Gen Intel Core i7-1165G7 (up to 4.7 GHz), 16GB RAM, 512GB PCIE SSD, Webcam, Bluetooth 5, HDMI, Windows 11, Black",$889.00 
https://www.amazon.com//Dell-Inspiron-2-Touch-Screen-i7300-5395SLV-PUS/dp/B08DRQ8ZH6/ref=sr_1_201?keywords=laptop&qid=1653585595&sr=8-201,"Dell - Inspiron 13 7000 2-in-1 - 13.3"" Touch-Screen Laptop - Intel Core i5 - 8GB Memory - 512GB SSD + 32GB Optane - Silver - i7300-5395SLV-PUS",$720.00 
https://www.amazon.com//Dell-Inspiron-3511-Non-Touch-Laptop/dp/B09F3P7VB9/ref=sr_1_243?keywords=laptop&qid=1653585606&sr=8-243,"Dell Inspiron 15 3511, 15.6 inch FHD Non-Touch Laptop - Intel Core i5-1135G7, 12GB DDR4 RAM, 256GB SSD, Intel Iris Xe Graphics, Windows 11 Home - Carbon Black (Latest Model)",$619.00 
https://www.amazon.com//Dell-Inspiron-3511-Non-Touch-Laptop/dp/B09GYN91J9/ref=sr_1_169?keywords=laptop&qid=1653585589&sr=8-169,"Dell Inspiron 15 3511 15.6 Inch Laptop, Full HD LED Non-Touch WVA Display - Intel Core i3-1115G4, 8GB DDR4 RAM, 256GB SSD, Intel UHD Graphics, Windows 11 Home - Carbon Black",$455.98 
https://www.amazon.com//Dell-Inspiron-3583-Laptop-Celeron/dp/B08HSNRFTX/ref=sr_1_97?keywords=laptop&qid=1653585578&sr=8-97,Dell Inspiron 3583 15” Laptop Intel Celeron – 128GB SSD – 4GB DDR4 – 1.6GHz - Intel UHD Graphics 610 - Windows 10 Home - Inspiron 15 3000 Series - New,$324.00 
https://www.amazon.com//Dell-Inspiron-5515-Touchscreen-Laptop/dp/B09FN9QZS7/ref=sr_1_78?keywords=laptop&qid=1653585570&sr=8-78,"Dell Inspiron 15 5515, 15.6 inch FHD Touchscreen Laptop - AMD Ryzen 7 5700U, 16GB DDR4 RAM, 512GB SSD, AMD Radeon Graphics, Windows 11 Home - Platinum Silver",$873.00 
https://www.amazon.com//Dell-Inspiron-7000-Touchscreen-i5-1135G7/dp/B09MF2WRD9/ref=sr_1_254?keywords=laptop&qid=1653585606&sr=8-254,"2021 Dell Inspiron 7000 2-in-1 13.3"" FHD Touchscreen Laptop Computer, Intel Core i5-1135G7, 8GB RAM, 512GB PCIe SSD, Backlit Keyboard, Intel Iris Xe Graphics, HD Webcam, MaxxAudio, Windows 11, Silver",$799.00 
https://www.amazon.com//Dell-Inspiron-Business-i7-1165G7-Keyboard/dp/B08ND1FZ39/ref=sr_1_156?keywords=laptop&qid=1653585587&sr=8-156,"2021 Newest Dell Inspiron 5510 Laptop, 15.6"" FHD Display, Intel Core i7-11370H, 32GB RAM, 1TB PCIe SSD, Thunderbolt 4, HDMI, Webcam, Fingerprint Reader, Wi-Fi 6, Backlit Keyboard, Silver, Win 10","$1,449.99 "
https://www.amazon.com//Dell-Inspiron-Convertible-Display-i7-1165G7/dp/B09JQCK2R9/ref=sr_1_173?keywords=laptop&qid=1653585589&sr=8-173,"Newest Dell Inspiron 7000 2-in-1 Convertible Laptop, 17"" QHD+ 2K Touch Display, Intel Core i7-1165G7, 32 GB RAM, 1TB PCIe SSD, Intel Iris Xe, Webcam, Backlit KB, FP Reader, Windows 10, Silver","$1,569.99 "
https://www.amazon.com//Dell-Inspiron-i5-1135G7-Quad-Core-Processor/dp/B081FDK94Y/ref=sr_1_111?keywords=laptop&qid=1653585578&sr=8-111,"2021 Newest Dell Inspiron 15 3000 3501 Laptop, 15.6"" Full HD 1080P Screen, 11th Gen Intel Core i5-1135G7 Quad-Core Processor, 16GB RAM, 256GB SSD + 1TB HDD, Webcam, HDMI, Wi-Fi, Windows 10 Home, Black",$668.00 
https://www.amazon.com//Dell-Inspiron-i7-11390H-Geforce-Thunderbolt4/dp/B09YTYXFNB/ref=sr_1_178?keywords=laptop&qid=1653585592&sr=8-178,"2022 Dell Inspiron 5510 Laptop | 15.6"" FHD WVA | Intel 11th 4-Core i7-11390H | 32GB DDR4 1TB NVMe SSD | NVIDIA Geforce MX450 2GB GDDR5 | WiFi 6 | HDMI | Thunderbolt4 | Backlit | FPR | Win11 Pro","$1,399.99 "
https://www.amazon.com//Dell-Inspiron-i7-11390H-Thunderbolt4-0-Fingerprint/dp/B09SLLC612/ref=sr_1_6?keywords=laptop&qid=1653585547&sr=8-6,2022 Dell Inspiron 5510 15.6” FHD WVA Laptop PC Intel 11th 4-Core i7-11390H 32GB DDR4 1TB NVMe SSD NVIDIA Geforce MX450 2GB GDDR5 WiFi AX HDMI Thunderbolt4.0 Backlit Fingerprint Windows 10 Pro,"$1,399.99 "
https://www.amazon.com//Dell-Inspiron-Intel-Platform-Laptop/dp/B09R7NFN4B/ref=sr_1_252?keywords=laptop&qid=1653585606&sr=8-252,"Dell Inspiron 13.3"" Intel Evo Platform Laptop - 11th Gen Intel Core i5-11320H - FHD+ 1920 x 1200 Display - 16 GB Ram, 512GB SSD Windows 11",$729.99 
https://www.amazon.com//Dell-Inspiron-Touchscreen-i5-1135G7-Bluetooth/dp/B09RMTZG2Q/ref=sr_1_162?keywords=laptop&qid=1653585589&sr=8-162,2022 Dell Inspiron I3000 15.6” FHD Touchscreen Laptop PC Intel 4-Core 11th Gen i5-1135G7 Iris Xe Graphics 8GB DDR4 RAM 256GB M.2 NVMe SSD HDMI Webcam Bluetooth WiFi AC Card Reader Windows 11 Home,$669.99 
https://www.amazon.com//Dell-Inspiron-Touchscreen-Quad-Core-i7-1165G7/dp/B09WXYZSW6/ref=sr_1_165?keywords=laptop&qid=1653585589&sr=8-165,2022 Newest Dell Inspiron 3000 15.6” FHD Touchscreen Laptop PC Intel 11th Gen Quad-Core i7-1165G7 32GB DDR4 1TB NVMe SSD Iris Xe Graphics HDMI Webcam Card Reader RJ-45 Windows 11 Home,"$1,199.99 "
https://www.amazon.com//Dell-Latitude-3000-3420-Notebook/dp/B095KNYVJ9/ref=sr_1_147?keywords=laptop&qid=1653585587&sr=8-147,"Dell Latitude 3000 3420 14"" Notebook - Full HD - 1920 x 1080 - Intel Core i7 11th Gen i7-1165G7 Quad-core (4 Core) 2.80 GHz - 8 GB RAM - 256 GB SSD - Black","$1,091.97 "
https://www.amazon.com//Dell-Latitude-3520-Touch-Laptop/dp/B094YZ24KG/ref=sr_1_92?keywords=laptop&qid=1653585574&sr=8-92,"Dell Latitude 3520, 15.6 inch FHD Non Touch Laptop - Intel Core i5-1135G7, 8GB DDR4 RAM, 256GB SSD HD, Intel Iris Xe Graphics, Windows Pro - Black (Latest Model)",$770.95 
https://www.amazon.com//Dell-Latitude-i7-8650U-Certified-Refurbished/dp/B07D5FRTLV/ref=sr_1_33?keywords=laptop&qid=1653585564&sr=8-33,"Dell Latitude 7490 Intel Core i7-8650U 16GB DDR4 RAM, 512GB SSD 14"" FHD Windows 10 Pro Laptop (Renewed)",$419.00 
https://www.amazon.com//Dell-Latitude-Rugged-14-Professional/dp/B07D93QK45/ref=sr_1_79?keywords=laptop&qid=1653585570&sr=8-79,"Dell Latitude 5414 Rugged Business Laptop Notebook, 14 inch FHD (1920x1080) LCD, Intel Core i5-6300U, 8GB Ram, 512GB SSD, WiFi, Windows 10 Professional (Renewed)",$619.80 
https://www.amazon.com//Dell-Precision-M4800-Ultrapowerful-Workstation/dp/B07TSFRJSW/ref=sr_1_290?keywords=laptop&qid=1653585614&sr=8-290,"Dell Precision M4800 15.6 FHD Ultrapowerful Mobile Workstation Laptop PC, Intel Core i7-4810MQ, 32GB RAM, 1TB Hard Drive, NVIDIA Quadro K2100M, Windows 10 Pro (Renewed)",$718.21 
https://www.amazon.com//Dell-Precision-Notebook-Computer-i7-8850H/dp/B08FP1RDHH/ref=sr_1_288?keywords=laptop&qid=1653585611&sr=8-288,Dell Precision 5530 15.6” FHD IGZO4 Laptop Notebook Computer Intel 6-Core i7-8850H 2.60 GHz 32GB RAM 1TB SSD Nvidia Quadro P1000 No DVD Win 10 Pro (Renewed),$849.00 
https://www.amazon.com//Dell-Precision-Workstation-Business-E3-1535M/dp/B07ND4G5XK/ref=sr_1_105?keywords=laptop&qid=1653585578&sr=8-105,"Dell Precision 7510 FHD 15.6in Workstation Business Laptop (Intel Quad Core Xeon E3-1535M V5, 16GB Ram, 512GB SSD, HDMI, Camera) Nvidia Quadro M1000M 2GB GDDR5 (Renewed)","$1,899.98 "
https://www.amazon.com//Dell-Touchscreen-Screen-Laptop-13-4/dp/B08XFVYWD1/ref=sr_1_75?keywords=laptop&qid=1653585570&sr=8-75,"Dell XPS 9310 Thin and Light Touchscreen Laptop - 13.4 Inch UHD+ 4K Display - Intel Core i7-1185G7, 32GB LPDDR4x RAM, 2TB SSD, Intel Iris Xe Graphics, Windows 10 Home - Platinum Silver","$2,249.99 "
https://www.amazon.com//Dell-XPS-17-9710-i7-11800H/dp/B09HSVDRCH/ref=sr_1_206?keywords=laptop&qid=1653585595&sr=8-206,"Dell XPS 17 9710, 17"" 4K+ UHD Touch Laptop Core i7-11800H 1TB SSD 32GB DDR4 RAM NVIDIA RTX 3060 Win 10 (Renewed)","$2,685.51 "
https://www.amazon.com//Evoo-Processor-GeForce-Keyboard-EG-LP7-BK/dp/B08KV8HP98/ref=sr_1_108?keywords=laptop&qid=1653585578&sr=8-108,"Evoo Gaming 15.6” Laptop, FHD, 120Hz, AMD Ryzen 7 4800H Processor, NVIDIA GeForce RTX 2060, THX Spatial Audio, 512GB SSD, 16GB RAM, RGB Backlit Keyboard, HD Camera, Windows 10 Home, Black (EG-LP7-BK)",$949.99 
https://www.amazon.com//Gateway-Notebook-Computer-i5-1035G1-Graphics/dp/B09FYN9MTY/ref=sr_1_212?keywords=laptop&qid=1653585597&sr=8-212,"2021 Gateway 15.6"" FHD Ultra Slim Notebook Laptop Computer, AMD Ryzen 5-3450U(Beats Intel i5-1035G1), 16GB RAM, 256GB SSD, Radeon Vega 8 Graphics, THX Audio, 1MP Webcam, Win 10, Black, 32GB USB Card",$519.00 
https://www.amazon.com//GIGABYTE-AERO-17-HDR-XD-73US524SP/dp/B093Z1PWCF/ref=sr_1_51?keywords=laptop&qid=1653585567&sr=8-51,"GIGABYTE AERO 17 HDR XD - 17.3"" UHD 4k IPS Anti-Glare, Intel Core i7, NVIDIA GeForce RTX 3070 Laptop GPU 8GB GDDR6, 16GB RAM, 1TB SSD, Win10 Pro, Creator Laptop (AERO 17 HDR XD-73US524SP)","$3,299.00 "
https://www.amazon.com//GIGABYTE-AORUS-17G-Anti-Glare-YD-73US345SH/dp/B0996812KP/ref=sr_1_54?keywords=laptop&qid=1653585567&sr=8-54,"GIGABYTE AORUS 17G YD- 17.3” FHD IPS Anti-Glare 300Hz, Intel Core i7, NVIDIA GeForce RTX 3080 Laptop GPU 8GB GDDR6, 32GB RAM, 512GB SSD, Win10 Home, Gaming Laptop (AORUS 17G YD-73US345SH)","$2,549.00 "
https://www.amazon.com//GIGABYTE-U4-UD-i7-1195G7-UD-70US823SH/dp/B09KBJSSH7/ref=sr_1_42?keywords=laptop&qid=1653585564&sr=8-42,"GIGABYTE U4 UD - 14.0"" FHD - i7-1195G7 - Intel Iris Xe Graphics - 512 GB PCIe SSD - Laptop (U4 UD-70US823SH)",$717.93 
https://www.amazon.com//HP-14-inch-Celeron-Personal-14-cb185nr/dp/B084SKWC89/ref=sr_1_25?keywords=laptop&qid=1653585561&sr=8-25,"HP Stream 14-inch Laptop, Intel Celeron N4000, 4 GB RAM, 64 GB eMMC, Windows 10 Home in S Mode With Office 365 Personal For 1 Year (14-cb185nr, Royal Blue)",$199.99 
https://www.amazon.com//HP-14-Performance-Wireless-AC-Bluetooth/dp/B087N5LKNL/ref=sr_1_172?keywords=laptop&qid=1653585589&sr=8-172,"Newest HP 14"" HD WLED Backlit High Performance Business Laptop, AMD Athlon Silver 3050U up to 3.2GHz, 4GB DDR4, 128GB SSD, Wireless-AC, HDMI, Bluetooth, Webcam, SD Card Reader, Windows 10 S",$265.99 
https://www.amazon.com//HP-15-Inch-i5-1035G1-Solid-State-15-dy1036nr/dp/B085B5SXLY/ref=sr_1_170?keywords=laptop&qid=1653585589&sr=8-170,"HP 15-dy1036nr 10th Gen Intel Core i5-1035G1, 15.6-Inch FHD Laptop, Natural Silver",$514.77 
https://www.amazon.com//HP-15-inch-Touchscreen-Windows-15-ef1020nr/dp/B084TRD5V1/ref=sr_1_110?keywords=laptop&qid=1653585578&sr=8-110,"HP 15-inch Touchscreen Laptop, AMD Ryzen 3 3250U, 8 GB RAM, 256 GB SSD, Windows 10 Home in S Mode (15-ef1020nr, Natural Silver)",$479.57 
https://www.amazon.com//HP-17z-Touchscreen-Quad-Core-Processor/dp/B09KYBP9VX/ref=sr_1_289?keywords=laptop&qid=1653585614&sr=8-289,"[Windows 11 Home] 2022 Newest HP 17z Laptop | 17.3"" HD+ Touchscreen | AMD Ryzen 3 5300U Quad-Core 2.6GHz to 3.8GHz Processor | 16GB DDR4 Memory | 1TB PCIe NVMe M.2 SSD | Type-C | Webcam | Silver",$729.00 
https://www.amazon.com//HP-316H8UA-Notebook-Computer-i5-1135G7/dp/B09PQP34L8/ref=sr_1_149?keywords=laptop&qid=1653585587&sr=8-149,"HP 316H8UA 17.3"" Full HD Notebook Computer, Intel Core i5-1135G7 2.4GHz, 12GB RAM, 1TB HDD, Windows 10 Home, Free Upgrade to Windows 11, Natural Silver - Refurbished",$529.00 
https://www.amazon.com//HP-Chromebook-11-inch-Laptop-11a-na0010nr/dp/B08HJT1BKQ/ref=sr_1_145?keywords=laptop&qid=1653585587&sr=8-145,"HP Chromebook 11-inch Laptop - MediaTek - MT8183 - 4 GB RAM - 32 GB eMMC Storage - 11.6-inch HD Display - with Chrome OS™ - (11a-na0010nr, 2020 model)",$127.50 
https://www.amazon.com//HP-Chromebook-14-Inch-Celeron-14a-na0020nr/dp/B08529BZSQ/ref=sr_1_18?keywords=laptop&qid=1653585561&sr=8-18,"HP Chromebook 14-inch HD Laptop, Intel Celeron N4000, 4 GB RAM, 32 GB eMMC, Chrome (14a-na0020nr, Ceramic White)",$121.49 
https://www.amazon.com//HP-Chromebook-Micro-Edge-Touchscreen-14a-ca0023nr/dp/B099LR1LHL/ref=sr_1_198?keywords=laptop&qid=1653585595&sr=8-198,"HP Chromebook x360 14a 2-in-1 Laptop, Intel Pentium Silver N5030, 4 GB RAM, 64 GB eMMC, 14” HD Micro-Edge Touchscreen, Chrome OS, 720p Webcam, Dual Speakers, Long Battery Life (14a-ca0023nr, 2021)",$309.00 
https://www.amazon.com//HP-Display-i3-1115G4-Windows-Bluetooth/dp/B09LJPW1SQ/ref=sr_1_32?keywords=laptop&qid=1653585561&sr=8-32,"New 2022 HP 17.3"" FHD IPS Display, 11th Gen Intel Core i3-1115G4, Windows 11 Home, 8GB RAM, 256GB SSD, Wi-Fi 5, Bluetooth, HDMI, Webcam",$589.00 
https://www.amazon.com//HP-Display-i5-1135G7-i7-8500-Bluetooth/dp/B09L2DPHRV/ref=sr_1_30?keywords=laptop&qid=1653585561&sr=8-30,"New 2022 HP 17.3"" FHD IPS Display, 11th Gen Intel Core i5-1135G7(Beats i7-8500), Windows 11 Home, 8GB RAM, 512GB SSD, Wi-Fi 5, Bluetooth, HDMI, Webcam",$559.99 
https://www.amazon.com//HP-Generation-i5-1135G7-Graphics-17-cn0025nr/dp/B09FXLRBFQ/ref=sr_1_191?keywords=laptop&qid=1653585592&sr=8-191,"HP 17-inch Laptop, 11th Generation Intel Core i5-1135G7, Intel Iris Xe Graphics, 8 GB RAM, 256 GB SSD, Windows 11 Home (17-cn0025nr,Natural Silver)",$564.39 
https://www.amazon.com//HP-i5-10500-Numeric-Fingerprint-Natural/dp/B09DB3H45Q/ref=sr_1_196?keywords=laptop&qid=1653585595&sr=8-196,"HP 17.3"" FHD Laptop, AMD Ryzen 5 5500U (Beat i5-10500) 6-Core up to 4.0GHz, 8GB RAM, 256GB NVMe SSD, USB-C, Numeric Keypad, Fingerprint, HDMI, Webcam, WiFi, Win 10S, Natural Silver",$560.00 
https://www.amazon.com//HP-i5-1135G7-17-3-inch-Anti-Glare-17-cn0021nr/dp/B08ZK18TWF/ref=sr_1_134?keywords=laptop&qid=1653585584&sr=8-134,"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 256 GB SSD Storage, 17.3-inch HD+ Display, Windows 10 Home, Anti-Glare Screen, Long Battery Life, Web-cam & Dual Mics (17-cn0021nr, 2021)",$639.99 
https://www.amazon.com//HP-i5-1135G7-17-3-inch-Bluetooth-Accessories/dp/B09LLTN3HV/ref=sr_1_118?keywords=laptop&qid=1653585581&sr=8-118,"HP 17 Laptop, 11th Gen Intel Core i5-1135G7, 8 GB RAM, 512 GB SSD, 17.3-inch Full HD (1920 x 1080) Display, Windows 11 Home, 802.11ac, Bluetooth, HDMI, Long Battery Life, W/ Valinor Accessories",$589.00 
https://www.amazon.com//HP-i5-1135G7-Processor-Lightweight-15-dy2021nr/dp/B08KGZ79N6/ref=sr_1_293?keywords=laptop&qid=1653585614&sr=8-293,"HP 15 Laptop, 11th Gen Intel Core i5-1135G7 Processor, 8 GB RAM, 256 GB SSD Storage, 15.6” Full HD IPS Display, Windows 10 Home, HP Fast Charge, Lightweight Design (15-dy2021nr, 2020)",$572.34 
https://www.amazon.com//HP-i7-1165G7-Graphics-Windows-Accessories/dp/B09RQC9D9W/ref=sr_1_223?keywords=laptop&qid=1653585597&sr=8-223,2022 Newest HP 17.3 FHD IPS Laptop Intel 4-Core i7-1165G7 Intel Iris Xe Graphics 16GB RAM DDR4 1TB NVMe SSD HDMI WiFi AX BT5.0 USB-C Webcam Starry Black Windows 11 Home w/ RE Accessories,"$1,149.99 "
https://www.amazon.com//HP-i7-1165G7-Processor-Micro-Edge-15-eg0025nr/dp/B09FX1YF28/ref=sr_1_96?keywords=laptop&qid=1653585574&sr=8-96,"HP Pavilion 15 Laptop, 11th Gen Intel Core i7-1165G7 Processor, 16 GB RAM, 512 GB SSD Storage, Full HD IPS micro-edge Display, Windows 11 Pro, Compact Design, Long Battery Life (15-eg0025nr, 2021)",$843.30 
https://www.amazon.com//HP-i7-11800H-GeForce-Backlit-Thunderbolt4/dp/B09Y8M3X1K/ref=sr_1_264?keywords=laptop&qid=1653585608&sr=8-264,"2022 HP Omen 17.3"" 144 Hz IPS FHD Gaming Laptop 8-Core Intel i7-11800H 32GB DDR4 2TB NVMe SSD NVIDIA GeForce RTX 3060 6GB DTS Audio Backlit WiFi AX Thunderbolt4 HDMI RJ45 Windows 11 Pro w/RE 32GB USB","$1,899.00 "
https://www.amazon.com//HP-Laptop-i5-1135G7-Windows-Natural/dp/B0977R5GK6/ref=sr_1_127?keywords=laptop&qid=1653585581&sr=8-127,"HP 15.6"" Full HD (1920 x 1080) Laptop, Intel Core i5-1135G7, 8GB RAM, 256GB SSD, Windows 10 Home, Natural Silver",$500.00 
https://www.amazon.com//HP-Laptop-TOUCH-INDIGO-14-fq0040nr/dp/B08LLH5VQ5/ref=sr_1_138?keywords=laptop&qid=1653585584&sr=8-138,"HP 14 Laptop, AMD 3020e, 4 GB DDR4 RAM, 64 GB eMMC Storage, 14-inch HD Touchscreen Display, Windows 10 Home (14-fq0040nr, 2020 Model) (Renewed)",$399.00 
https://www.amazon.com//HP-Micro-edge-Microsoft-14-dq0040nr-Snowflake/dp/B0947BJ67M/ref=sr_1_241?keywords=laptop&qid=1653585606&sr=8-241,"HP 14 Laptop, Intel Celeron N4020, 4 GB RAM, 64 GB Storage, 14-inch Micro-edge HD Display, Windows 10 Home, Thin & Portable, 4K Graphics, One Year of Microsoft 365 (14-dq0040nr, 2021, Snowflake White)",$199.99 
https://www.amazon.com//HP-Non-Touch-i7-1165G7-Quad-Core-Processor/dp/B09X619XMG/ref=sr_1_85?keywords=laptop&qid=1653585574&sr=8-85,"2022 Newest HP 17t Laptop, 17.3'' HD+ Non-Touch Screen, Intel Core i7-1165G7 Quad-Core Processor, 64GB DDR4 RAM, 1TB PCIe NVMe SSD, Wi-Fi 5, Bluetooth, HDMI, Webcam, Windows 11 Home, Black","$1,139.00 "
https://www.amazon.com//HP-Notebook-Display-3-3250U-Processor/dp/B09WX9TDM1/ref=sr_1_3?keywords=laptop&qid=1653585547&sr=8-3,"2022 Newest HP Notebook Laptop, 14"" Full HD Display, AMD Ryzen 3-3250U Processor, 16GB DDR4 Memory, 512GB SSD Storage, Webcam, USB Type-C, RJ-45, HDMI, Windows 11 Home, Silver",$499.00 
https://www.amazon.com//HP-Notebook-Touchscreen-Processor-Bluetooth/dp/B09XBYCRC8/ref=sr_1_81?keywords=laptop&qid=1653585574&sr=8-81,"Newest HP Notebook Laptop, 15.6"" HD Touchscreen, AMD Ryzen 3 3250U Processor, 8GB DDR4 RAM, 256GB PCIe NVMe SSD, Media Card Reader, Wi-Fi, Bluetooth, Windows 11 Home, Silver",$509.00 
https://www.amazon.com//HP-Pavilion-Gaming-Laptop-GeForce/dp/B08P6MRZBG/ref=sr_1_120?keywords=laptop&qid=1653585581&sr=8-120,"HP - Pavilion 15.6"" Gaming Laptop - AMD Ryzen 5 - 8GB Memory - NVIDIA GeForce GTX 1650 - 256GB SSD - Shadow Black",$675.42 
https://www.amazon.com//HP-Pavilion-Graphics-Micro-Edge-Anti-Glare/dp/B09FFVNJPF/ref=sr_1_135?keywords=laptop&qid=1653585584&sr=8-135,"HP Pavilion Premium Laptop (2021 Model), 15.6"" FHD Display, AMD Athlon N3050, AMD Radeon Graphics, 16GB RAM, 512GB SSD, Thin & Portable, Micro-Edge & Anti-Glare Screen, Long Battery Life, Win10",$499.00 
https://www.amazon.com//HP-Pavilion-i3-1115G4-Processor-Anti-Glare/dp/B09SVRH1F6/ref=sr_1_132?keywords=laptop&qid=1653585584&sr=8-132,"HP Pavilion Laptop (2022 Model), 17.3"" FHD IPS Display, Intel Core i3-1115G4 Processor, 16GB RAM, 512GB PCIe SSD, Anti-Glare Screen, Long Battery Life, Webcam, HDMI, Bluetooth, Wi-Fi, Windows 11",$629.00 
https://www.amazon.com//HP-Pavilion-Quad-core-Processor-Bluetooth/dp/B0985RPB47/ref=sr_1_220?keywords=laptop&qid=1653585597&sr=8-220,"2021 Newest 15.6"" HP Pavilion HD Laptop, Intel Quad-core Pentium Processor, 16GB RAM, 1TB SSD, Intel UHD Graphics, HD Webcam, Bluetooth, HDMI, USB Type-C, Scarlet Red, Windows 10",$589.00 
